initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02378360000148,,,,,,,,,,,,,49.017032299991115,49.02378360000148,49.02378360000148,49.224368199997116,49.392357699995046,3,1,0.36135920000378974,None,49.392913599993335,49.39761129999533,49.39761129999533,49.60694669999066,49.814342300000135,49.80855229998997,49.80859029998828,49.814342300000135,,50.50917549998849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.51601339998888,,,,,,,,,,,,,50.5096870999987,50.51601339998888,50.51601339998888,50.717749699993874,50.93638810000266,2,1,0.4132798999926308,None,50.93731789999583,50.944980899992515,50.944980899992515,51.14802749999217,51.356453499989584,51.350753399994574,51.35079529999348,51.356453499989584,,52.051151599996956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.05830769999011,,,,,,,,,,,,,52.051929099994595,52.05830769999011,52.05830769999011,52.25912360000075,52.46166669999366,2,1,0.39608720000251196,None,52.46232589999272,52.46792489998916,52.46792489998916,52.675639299995964,52.88496260000102,52.8794338000007,52.87949310000113,52.88496260000102,53.58630429999903,53.579372899999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58630429999903,,,,,,,,,,,,,53.580032600002596,53.58630429999903,53.58630429999903,53.787046899989946,53.96905469999183,4,1,0.37883570000121836,None,53.969711799989454,53.9766413999896,53.9766413999896,54.18303849999211,54.39084899998852,54.38472170000023,54.38475669999025,54.39084899998852,,55.08592299999145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.094001999998,,,,,,,,,,,,,55.08663700000034,55.094001999998,55.094001999998,55.293785399990156,55.46232599999348,3,1,0.3613812000112375,None,55.46304799999052,55.47210499999346,55.47210499999346,55.67570100000012,55.88389610000013,55.87832309999794,55.878375100000994,55.88389610000013,,56.57849489999353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.58535919999122,,,,,,,,,,,,,56.57909829998971,56.58535919999122,56.58535919999122,56.78665499998897,56.956051000001025,3,1,0.3635416000033729,None,56.95660829999542,56.962235799990594,56.962235799990594,57.1687804999965,57.37746829999378,57.3711639999965,57.37119739998889,57.37746829999378,,58.07192190000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.07921260000148,,,,,,,,,,,,,58.07257109999773,58.07921260000148,58.07921260000148,58.280185999989044,58.53317869998864,4,1,0.45094710000557825,None,58.53380629999447,58.53928269998869,58.53928269998869,58.74523339999723,58.95325199999206,58.94832789999782,58.948370599988266,58.95325199999206,59.65460159999202,59.6484832999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.65460159999202,,,,,,,,,,,,,59.64898749999702,59.65460159999202,59.65460159999202,59.85635979998915,60.04614959999162,3,0,0.38423119999060873,None,60.046737399999984,60.06169019998924,60.06169019998924,60.258783199999016,60.46711179999693,60.46104290000221,60.46110739999858,60.46711179999693,,61.16159649999463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.16864560000249,,,,,,,,,,,,,61.16229849999945,61.16864560000249,61.16864560000249,61.3701613000012,61.51237569999648,3,1,0.3408503999962704,None,61.512959999992745,61.52067779999925,61.52067779999925,61.72443209998892,61.93226999999024,61.92689989999053,61.9269326999929,61.93226999999024,,62.62712720000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6336702999979,,,,,,,,,,,,,62.627710299988394,62.6336702999979,62.6336702999979,62.83579139999347,63.02468069999304,2,1,0.38694440000108443,None,63.02527499999269,63.0315455999953,63.0315455999953,63.23802579999028,63.44611169998825,63.440586099997745,63.440617999993265,63.44611169998825,,64.14097459999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.14778020000085,,,,,,,,,,,,,64.14174579999235,64.14778020000085,64.14778020000085,64.34950799999933,64.61565680000058,2,1,0.46030859999882523,None,64.61655890000111,64.6253338999959,64.6253338999959,64.82786689999921,65.03659599999082,65.03073790000053,65.03077369999664,65.03659599999082,,65.73099679998995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.73785679999855,,,,,,,,,,,,,65.73174989999097,65.73785679999855,65.73785679999855,65.93988739998895,66.13542679999955,4,1,0.3925903999916045,None,66.1360391999915,66.14366459999292,66.14366459999292,66.34914259999641,66.55729509999219,66.5515880999883,66.55196060000162,66.55729509999219,,67.25243709998904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25829669999075,,,,,,,,,,,,,67.2530254000012,67.25829669999075,67.25829669999075,67.46011299999373,67.70445449999534,1,1,0.4389890999882482,None,67.70516379999754,67.71364599998924,67.71364599998924,67.91864160000114,68.12697029999981,68.12111849999928,68.12115659999836,68.12697029999981,,68.82154569998966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.82815599998867,,,,,,,,,,,,,68.8220852999948,68.82815599998867,68.82815599998867,69.02973270000075,69.21903159999056,4,1,0.3861999999935506,None,69.2196355999913,69.22511909999594,69.22511909999594,69.43250019999687,69.64042349999363,69.63493949999975,69.63497319999442,69.64042349999363,,70.3355193999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.342175400001,,,,,,,,,,,,,70.33606950000103,70.342175400001,70.342175400001,70.54305359999125,70.75461629999336,2,0,0.4103712999931304,None,70.75509629999578,70.76340009999694,70.76340009999694,70.966895199992,71.17607259999204,71.16999959999521,71.17005249999056,71.17607259999204,,71.87078849998943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87758839999151,,,,,,,,,,,,,71.87140360000194,71.87758839999151,71.87758839999151,72.07819459999155,72.44130619999487,2,1,0.5589698000112548,None,72.44193319999613,72.45012949999364,72.45012949999364,72.6544925999915,72.86282850000134,72.8572395999945,72.85727819999738,72.86282850000134,,73.55761699999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5638534000027,,,,,,,,,,,,,73.5582155000011,73.5638534000027,73.5638534000027,73.76588919998903,73.93380790000083,3,1,0.36388069999520667,None,73.93435719999252,73.93979749998834,73.93979749998834,74.1475281999883,74.35579000000143,74.34924989999854,74.34928889998992,74.35579000000143,,75.05032529999153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0570330999908,,,,,,,,,,,,,75.05096409999533,75.0570330999908,75.0570330999908,75.25911889999406,75.46170439998969,4,1,0.40080820000730455,None,75.46235739999975,75.46959729999071,75.46959729999071,75.67504589998862,75.88331749998906,75.87787050000043,75.8779169999907,75.88331749998906,,76.5787483999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.58641439999337,,,,,,,,,,,,,76.57959579999442,76.58641439999337,76.58641439999337,76.78597810000065,76.9614300999965,3,1,0.3710035000112839,None,76.96215459999803,76.9670419999893,76.9670419999893,77.17515779999667,77.38353209999332,77.37723329999426,77.37726609999663,77.38353209999332,,78.07803799999238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.08476810000138,,,,,,,,,,,,,78.07864779999363,78.08476810000138,78.08476810000138,78.28621700000076,78.64891340000031,2,1,0.5593630999937886,None,78.64963319999515,78.65583009998954,78.65583009998954,78.86282129999017,79.0708464999916,79.06527629999619,79.06534689999535,79.0708464999916,,79.76593709998997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.77498619999096,,,,,,,,,,,,,79.76665599999251,79.77498619999096,79.77498619999096,79.98074869999255,80.12362559999747,3,1,0.3440841999981785,None,80.12483499999507,80.13177399999404,80.13177399999404,80.33493329999328,80.54335799999535,80.53723089999403,80.53728289999708,80.54335799999535,,81.23791959999653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.24520999999368,,,,,,,,,,,,,81.23865030000161,81.24520999999368,81.24520999999368,81.44711539999116,81.63714459999755,1,1,0.3867889999964973,None,81.63814569999522,81.64638859999832,81.64638859999832,81.84850999999617,82.0571881999931,82.05109229999653,82.05113009999332,82.0571881999931,,82.7522115999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,2,180,2,2,red,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.76162629999453,,,,,,,,,,,,,82.7529385999951,82.76162629999453,82.76162629999453,82.96733400000085,83.30247539999255,2,1,0.5351249999948777,None,83.30326279999281,83.30959369998891,83.30959369998891,83.51558749999094,83.7240516999882,83.71897279999394,83.7190253000008,83.7240516999882,84.42554899999232,84.41975269999239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.42554899999232,,,,,,,,,,,,,84.42039769999974,84.42554899999232,84.42554899999232,84.62688569999591,84.7824236000015,4,0,0.34878139999636915,None,84.7831262999971,84.7941307000001,84.7941307000001,84.99529549998988,85.20281719999912,85.19743039998866,85.19747749999806,85.20281719999912,,85.89782859999104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.90507029999571,,,,,,,,,,,,,85.89847839999129,85.90507029999571,85.90507029999571,86.1058051,86.25347489998967,3,1,0.3421859000081895,None,86.25411989999702,86.26456319999124,86.26456319999124,86.46698879999167,86.67512970000098,86.6698161999957,86.66986979999638,86.67512970000098,,87.37042759999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.37591319999774,,,,,,,,,,,,,87.37101769998844,87.37591319999774,87.37591319999774,87.58017069999187,87.77453239999886,1,1,0.3926478999928804,None,87.77517599999555,87.78270589999738,87.78270589999738,87.98777379999228,88.1988937999995,88.19123539999418,88.19132839998929,88.1988937999995,,88.89780159998918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.90682179998839,,,,,,,,,,,,,88.89862149998953,88.90682179998839,88.90682179998839,89.11267360000056,89.24050759999955,1,1,0.32585729999118485,None,89.24126929999329,89.25021959999867,89.25021959999867,89.45291569999245,89.66104339998856,89.65607749999617,89.65613079999457,89.66104339998856,90.3635501999961,90.3568011999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3635501999961,,,,,,,,,,,,,90.35756939998828,90.3635501999961,90.3635501999961,90.5645566000021,90.69307829999889,1,1,0.32363870000699535,None,90.69406309998885,90.70073139999295,90.70073139999295,90.90399369999068,91.11241519999749,91.1075831999915,91.10762879998947,91.11241519999749,91.81374199999846,91.80778829999326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.81374199999846,,,,,,,,,,,,,91.80845359999512,91.81374199999846,91.81374199999846,92.01529019999725,92.1889486,3,1,0.3630008999898564,None,92.18967169999087,92.19699379999656,92.19699379999656,92.39724910000223,92.60613429998921,92.60059799998999,92.6006148000015,92.60613429998921,93.30859980000241,93.30177619999449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.30859980000241,,,,,,,,,,,,,93.302503599989,93.30859980000241,93.30859980000241,93.50761649999185,93.76770189999661,4,1,0.45590999998967163,None,93.76840169999923,93.77496379999502,93.77496379999502,93.98061299999245,94.18891539999458,94.18249829999695,94.18257879999874,94.18891539999458,,94.88364099999308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.88978469998983,,,,,,,,,,,,,94.88432549999561,94.88978469998983,94.88978469998983,95.09176719999232,95.3290061000007,4,1,0.4326897999999346,None,95.32953589998942,95.33431029999338,95.33431029999338,95.5429437999992,95.75119519999134,95.74472089999472,95.74475159999565,95.75119519999134,,96.44632999999158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,3,270,3,1,red,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.45421689999057,,,,,,,,,,,,,96.4470064999914,96.45421689999057,96.45421689999057,96.65401899999415,96.90663909999421,1,1,0.44813910000084434,None,96.90737349999836,96.9146241999988,96.9146241999988,97.11918680000235,97.32858380000107,97.32289919999312,97.32294959999854,97.32858380000107,98.02884269999049,98.02321569999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,1,90,1,3,red,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.02884269999049,,,,,,,,,,,,,98.0238546999899,98.02884269999049,98.02884269999049,98.23076999999466,98.40736789999937,3,1,0.3756279999943217,None,98.4079783999914,98.41609499999322,98.41609499999322,98.62115029999404,98.82770829999936,98.82243559999915,98.8224870999984,98.82770829999936,99.52994129998842,99.52309099999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52994129998842,,,,,,,,,,,,,99.52388409999548,99.52994129998842,99.52994129998842,99.73067419999279,100.0522490000003,4,1,0.5149144000024535,None,100.0530221999943,100.05938349998905,100.05938349998905,100.2650777999952,100.47350949999236,100.46744300000137,100.46748919998936,100.47350949999236,,101.16838639999332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
sequences/sub102_initial_random.csv,0,0,0,4,red,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.17463280000084,,,,,,,,,,,,,101.16898969998874,101.17463280000084,101.17463280000084,101.37671939999564,101.63002250000136,4,1,0.452245699998457,None,101.63071879999188,101.63948639998853,101.63948639998853,101.84123959999124,102.04972860000271,102.04430490000232,102.04435319999175,102.04972860000271,,102.74478959999396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
